base_municipality,detected_category,depth,title,url,source_page_title,source_page_url,error
中央区,district_plan,2,本文へスキップします。,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/chuonomori/sizenkyouseisaito.html?utm_source=kan-kyo_top&utm_medium=ba&utm_campaign=18102_260424#tmp_honbun,,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/chuonomori/sizenkyouseisaito.html?utm_source=kan-kyo_top&utm_medium=ba&utm_campaign=18102_260424,
中央区,district_plan,2,第23回エコまつりを開催します,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/gakushuu/ekomaturi.html,まちづくり・環境,https://www.city.chuo.lg.jp/machizukuri/index.html,
中央区,district_plan,2,河川一覧,https://www.city.chuo.lg.jp/a0037/machizukuri/kasen/kasenitiran.html,まちづくり・環境,https://www.city.chuo.lg.jp/machizukuri/index.html,
中央区,district_plan,2,中央区水辺環境の活用構想,https://www.city.chuo.lg.jp/a0037/machizukuri/kasen/mizube.html,まちづくり・環境,https://www.city.chuo.lg.jp/machizukuri/index.html,
中央区,district_plan,2,建築関係総合窓口（ワンストップ窓口）を開設しています,https://www.city.chuo.lg.jp/a0040/machizukuri/kenchiku/soumado.html,まちづくり・環境,https://www.city.chuo.lg.jp/machizukuri/index.html,
中央区,district_plan,2,日本橋一丁目東地区第一種市街地再開発事業に係る事業計画変更(案)の公告・縦覧のお知らせについて,https://www.city.chuo.lg.jp/a0041/machizukuri/toshikeikaku/koukoku/nihonbashi1higashi_henkou1.html,まちづくり・環境,https://www.city.chuo.lg.jp/machizukuri/index.html,
中央区,district_plan,2,建築紛争が生じたときは,https://www.city.chuo.lg.jp/a0043/machizukuri/kenchiku/hunso.html,まちづくり・環境,https://www.city.chuo.lg.jp/machizukuri/index.html,
中央区,district_plan,2,建築基準法の道路種別,https://www.city.chuo.lg.jp/a0043/machizukuri/kenchiku/user_kentiku_time_dourosyubetu.html,まちづくり・環境,https://www.city.chuo.lg.jp/machizukuri/index.html,
中央区,district_plan,2,中央区の森,https://www.city.chuo.lg.jp/machizukuri/bika/chuonomori/index.html,,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/chuonomori/sizenkyouseisaito.html?utm_source=kan-kyo_top&utm_medium=ba&utm_campaign=18102_260424,
中央区,district_plan,2,中央区の森で見られる自然,https://www.city.chuo.lg.jp/machizukuri/bika/chuonomori/mori/index.html,,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/chuonomori/sizenkyouseisaito.html?utm_source=kan-kyo_top&utm_medium=ba&utm_campaign=18102_260424,
中央区,district_plan,2,環境,https://www.city.chuo.lg.jp/machizukuri/bika/index.html,,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/chuonomori/sizenkyouseisaito.html?utm_source=kan-kyo_top&utm_medium=ba&utm_campaign=18102_260424,
中央区,district_plan,2,まちのクリーン作戦,https://www.city.chuo.lg.jp/machizukuri/bika/kankyoubika/index.html,まちづくり・環境,https://www.city.chuo.lg.jp/machizukuri/index.html,
中央区,district_plan,2,中央区環境行動計画,https://www.city.chuo.lg.jp/machizukuri/bika/koudoukeikaku/index.html,まちづくり・環境,https://www.city.chuo.lg.jp/machizukuri/index.html,
中央区,district_plan,2,公害,https://www.city.chuo.lg.jp/machizukuri/bika/kougai/index.html,まちづくり・環境,https://www.city.chuo.lg.jp/machizukuri/index.html,
中央区,district_plan,2,鳥獣・外来生物,https://www.city.chuo.lg.jp/machizukuri/bika/seibutsu/index.html,まちづくり・環境,https://www.city.chuo.lg.jp/machizukuri/index.html,
中央区,district_plan,2,温暖化対策,https://www.city.chuo.lg.jp/machizukuri/bika/taisaku/index.html,まちづくり・環境,https://www.city.chuo.lg.jp/machizukuri/index.html,
中央区,district_plan,2,道路の管理,https://www.city.chuo.lg.jp/machizukuri/dourokyouryou/dourodaichou/index.html,まちづくり・環境,https://www.city.chuo.lg.jp/machizukuri/index.html,
中央区,district_plan,2,道路の整備,https://www.city.chuo.lg.jp/machizukuri/dourokyouryou/dourojigyou/index.html,まちづくり・環境,https://www.city.chuo.lg.jp/machizukuri/index.html,
中央区,district_plan,2,道路占用・承認工事,https://www.city.chuo.lg.jp/machizukuri/dourokyouryou/dourosenyou/index.html,まちづくり・環境,https://www.city.chuo.lg.jp/machizukuri/index.html,
中央区,district_plan,2,道路・橋りょう,https://www.city.chuo.lg.jp/machizukuri/dourokyouryou/index.html,まちづくり・環境,https://www.city.chuo.lg.jp/machizukuri/index.html,
中央区,district_plan,2,橋りょう,https://www.city.chuo.lg.jp/machizukuri/dourokyouryou/kyouryou/index.html,まちづくり・環境,https://www.city.chuo.lg.jp/machizukuri/index.html,
中央区,district_plan,2,ページの先頭へ戻る,https://www.city.chuo.lg.jp/machizukuri/index.html#tmp_header,まちづくり・環境,https://www.city.chuo.lg.jp/machizukuri/index.html,
中央区,district_plan,2,本文へスキップします。,https://www.city.chuo.lg.jp/machizukuri/index.html#tmp_honbun,まちづくり・環境,https://www.city.chuo.lg.jp/machizukuri/index.html,
中央区,district_plan,2,河川,https://www.city.chuo.lg.jp/machizukuri/kasen/index.html,まちづくり・環境,https://www.city.chuo.lg.jp/machizukuri/index.html,
中央区,district_plan,2,建築,https://www.city.chuo.lg.jp/machizukuri/kenchiku/index.html,まちづくり・環境,https://www.city.chuo.lg.jp/machizukuri/index.html,
中央区,district_plan,2,住居表示,https://www.city.chuo.lg.jp/machizukuri/kenchiku/jyukyohyozi/index.html,まちづくり・環境,https://www.city.chuo.lg.jp/machizukuri/index.html,
中央区,district_plan,2,新築・増改築の事前手続き,https://www.city.chuo.lg.jp/machizukuri/kenchiku/kentikutetuzuki/index.html,まちづくり・環境,https://www.city.chuo.lg.jp/machizukuri/index.html,
中央区,district_plan,2,既存の建築物に関する制度,https://www.city.chuo.lg.jp/machizukuri/kenchiku/kizon/index.html,まちづくり・環境,https://www.city.chuo.lg.jp/machizukuri/index.html,
中央区,district_plan,2,建築確認・許可・認定,https://www.city.chuo.lg.jp/machizukuri/kenchiku/kyoka/index.html,まちづくり・環境,https://www.city.chuo.lg.jp/machizukuri/index.html,
中央区,district_plan,2,耐震に関する制度,https://www.city.chuo.lg.jp/machizukuri/kenchiku/taishin/index.html,まちづくり・環境,https://www.city.chuo.lg.jp/machizukuri/index.html,
中央区,district_plan,2,公園・緑化,https://www.city.chuo.lg.jp/machizukuri/kouenryokka/index.html,まちづくり・環境,https://www.city.chuo.lg.jp/machizukuri/index.html,
中央区,district_plan,2,計画・構想,https://www.city.chuo.lg.jp/machizukuri/kouenryokka/keikaku/index.html,まちづくり・環境,https://www.city.chuo.lg.jp/machizukuri/index.html,
中央区,district_plan,2,公園・児童遊園,https://www.city.chuo.lg.jp/machizukuri/kouenryokka/kouen/index.html,まちづくり・環境,https://www.city.chuo.lg.jp/machizukuri/index.html,
中央区,district_plan,2,緑化,https://www.city.chuo.lg.jp/machizukuri/kouenryokka/ryokka/index.html,まちづくり・環境,https://www.city.chuo.lg.jp/machizukuri/index.html,
中央区,district_plan,2,交通計画,https://www.city.chuo.lg.jp/machizukuri/koutsuukeikaku/index.html,まちづくり・環境,https://www.city.chuo.lg.jp/machizukuri/index.html,
中央区,district_plan,2,中央区自転車活用推進計画,https://www.city.chuo.lg.jp/machizukuri/koutsuukeikaku/jitensyakatuyousuishin/index.html,まちづくり・環境,https://www.city.chuo.lg.jp/machizukuri/index.html,
中央区,district_plan,2,地域公共交通会議,https://www.city.chuo.lg.jp/machizukuri/koutsuukeikaku/koutsuukaigi/index.html,まちづくり・環境,https://www.city.chuo.lg.jp/machizukuri/index.html,
中央区,district_plan,2,交通戦略部会,https://www.city.chuo.lg.jp/machizukuri/koutsuukeikaku/senryakubukai/index.html,まちづくり・環境,https://www.city.chuo.lg.jp/machizukuri/index.html,
中央区,district_plan,2,都市計画・まちづくり,https://www.city.chuo.lg.jp/machizukuri/toshikeikaku/index.html,まちづくり・環境,https://www.city.chuo.lg.jp/machizukuri/index.html,
中央区,district_plan,2,都市計画情報等,https://www.city.chuo.lg.jp/machizukuri/toshikeikaku/jouhou/index.html,まちづくり・環境,https://www.city.chuo.lg.jp/machizukuri/index.html,
中央区,district_plan,2,景観,https://www.city.chuo.lg.jp/machizukuri/toshikeikaku/keikan/index.html,まちづくり・環境,https://www.city.chuo.lg.jp/machizukuri/index.html,
中央区,district_plan,2,公告・縦覧,https://www.city.chuo.lg.jp/machizukuri/toshikeikaku/koukoku/index.html,まちづくり・環境,https://www.city.chuo.lg.jp/machizukuri/index.html,
中央区,district_plan,2,中央区のまちづくり,https://www.city.chuo.lg.jp/machizukuri/toshikeikaku/machi/index.html,まちづくり・環境,https://www.city.chuo.lg.jp/machizukuri/index.html,
中央区,district_plan,2,市街地再開発事業,https://www.city.chuo.lg.jp/machizukuri/toshikeikaku/shigaichi/index.html,まちづくり・環境,https://www.city.chuo.lg.jp/machizukuri/index.html,
中央区,district_plan,2,都市の活性化に向けた取組,https://www.city.chuo.lg.jp/machizukuri/toshikeikaku/toshikasseika/index.html,まちづくり・環境,https://www.city.chuo.lg.jp/machizukuri/index.html,
中央区,district_plan,2,都市再生特別措置法に基づく取組,https://www.city.chuo.lg.jp/machizukuri/toshikeikaku/toshisaisei/index.html,まちづくり・環境,https://www.city.chuo.lg.jp/machizukuri/index.html,
中央区,district_plan,3,「中央区環境行動計画2018」の令和3年度進捗評価,https://www.city.chuo.lg.jp/a0036/kankyo/2018keikakur3hyouka.html,環境,https://www.city.chuo.lg.jp/machizukuri/bika/index.html,
中央区,district_plan,3,「中央区環境行動計画2018」の令和4年度進捗評価,https://www.city.chuo.lg.jp/a0036/kankyo/2018keikakur4hyouka.html,環境,https://www.city.chuo.lg.jp/machizukuri/bika/index.html,
中央区,district_plan,3,中央区環境行動計画2023小学生版,https://www.city.chuo.lg.jp/a0036/kankyo/keikaku_syogakusei.html,環境,https://www.city.chuo.lg.jp/machizukuri/bika/index.html,
中央区,district_plan,3,ページの先頭へ戻る,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/chuonomori/character.html#tmp_header,「中央区の森」キャラクター大集合,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/chuonomori/character.html,
中央区,district_plan,3,本文へスキップします。,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/chuonomori/character.html#tmp_honbun,「中央区の森」キャラクター大集合,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/chuonomori/character.html,
中央区,district_plan,3,ページの先頭へ戻る,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/chuonomori/chuo_mori_go.html#tmp_header,「中央区の森」に行ってみませんか,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/chuonomori/chuo_mori_go.html,
中央区,district_plan,3,本文へスキップします。,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/chuonomori/chuo_mori_go.html#tmp_honbun,「中央区の森」に行ってみませんか,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/chuonomori/chuo_mori_go.html,
中央区,district_plan,3,ページの先頭へ戻る,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/chuonomori/chuo_mori_suport.html#tmp_header,区内事業者・団体の皆さんの森林保全活動を応援します,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/chuonomori/chuo_mori_suport.html,
中央区,district_plan,3,本文へスキップします。,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/chuonomori/chuo_mori_suport.html#tmp_honbun,区内事業者・団体の皆さんの森林保全活動を応援します,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/chuonomori/chuo_mori_suport.html,
中央区,district_plan,3,ページの先頭へ戻る,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/chuonomori/chuokunomorikyougikai.html#tmp_header,中央区の森事業推進協議会,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/chuonomori/chuokunomorikyougikai.html,
中央区,district_plan,3,本文へスキップします。,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/chuonomori/chuokunomorikyougikai.html#tmp_honbun,中央区の森事業推進協議会,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/chuonomori/chuokunomorikyougikai.html,
中央区,district_plan,3,ページの先頭へ戻る,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/chuonomori/chuomori_kifu.html#tmp_header,中央区の森寄付金,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/chuonomori/chuomori_kifu.html,
中央区,district_plan,3,本文へスキップします。,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/chuonomori/chuomori_kifu.html#tmp_honbun,中央区の森寄付金,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/chuonomori/chuomori_kifu.html,
中央区,district_plan,3,ページの先頭へ戻る,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/chuonomori/chuonomori_nango.html#tmp_header,中央区の森（南郷地区）,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/chuonomori/chuonomori_nango.html,
中央区,district_plan,3,本文へスキップします。,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/chuonomori/chuonomori_nango.html#tmp_honbun,中央区の森（南郷地区）,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/chuonomori/chuonomori_nango.html,
中央区,district_plan,3,ページの先頭へ戻る,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/chuonomori/hureaimura.html#tmp_header,中央区の森環境ふれあい村構想を終了しました,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/chuonomori/hureaimura.html,
中央区,district_plan,3,本文へスキップします。,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/chuonomori/hureaimura.html#tmp_honbun,中央区の森環境ふれあい村構想を終了しました,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/chuonomori/hureaimura.html,
中央区,district_plan,3,ページの先頭へ戻る,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/chuonomori/katudoujyoukyou.html#tmp_header,中央区の森（数馬地区）,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/chuonomori/katudoujyoukyou.html,
中央区,district_plan,3,本文へスキップします。,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/chuonomori/katudoujyoukyou.html#tmp_honbun,中央区の森（数馬地区）,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/chuonomori/katudoujyoukyou.html,
中央区,district_plan,3,ページの先頭へ戻る,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/chuonomori/kifusha_ichiran.html#tmp_header,中央区の森寄付金の寄付者一覧,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/chuonomori/kifusha_ichiran.html,
中央区,district_plan,3,本文へスキップします。,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/chuonomori/kifusha_ichiran.html#tmp_honbun,中央区の森寄付金の寄付者一覧,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/chuonomori/kifusha_ichiran.html,
中央区,district_plan,3,ページの先頭へ戻る,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/chuonomori/mokuzaikatuyou.html#tmp_header,「中央区の森」の木材活用,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/chuonomori/mokuzaikatuyou.html,
中央区,district_plan,3,本文へスキップします。,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/chuonomori/mokuzaikatuyou.html#tmp_honbun,「中央区の森」の木材活用,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/chuonomori/mokuzaikatuyou.html,
中央区,district_plan,3,「中央区の森（数馬地区）」で見られる自然～春～,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/chuonomori/mori/user_kdkansu_time_20200528.html,中央区の森で見られる自然,https://www.city.chuo.lg.jp/machizukuri/bika/chuonomori/mori/index.html,
中央区,district_plan,3,「中央区の森（数馬地区）」で見られる自然～夏～,https://www.city.chuo.lg.jp/a0036/machizukuri/bika/chuonomori/mori/user_kdkansu_time_20200703.html,中央区の森で見られる自然,https://www.city.chuo.lg.jp/machizukuri/bika/chuonomori/mori/index.html,
